shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5992b3b1-06b8-4c9f-b319-24f905988cb0,52.2805600,4.9355800,3,40.7032137
59ea50b0-3604-4ca5-a4a0-8763de1d8915,53.2519100,5.8308800,1,0.0000000
59ea50b0-3604-4ca5-a4a0-8763de1d8915,53.2519100,5.8308800,2,0.0000000
59ea50b0-3604-4ca5-a4a0-8763de1d8915,53.2517800,5.8313500,3,34.5460749
59ea50b0-3604-4ca5-a4a0-8763de1d8915,53.2517800,5.8313500,4,34.5460749
5a0034dd-4635-4a9d-ad2a-d6a9320bdcd7,50.7769400,5.6994400,1,0.0000000
5a0034dd-4635-4a9d-ad2a-d6a9320bdcd7,50.7772500,5.6968700,2,184.5222527
5a0034dd-4635-4a9d-ad2a-d6a9320bdcd7,50.7772500,5.6968700,3,184.5222527
5ae6238f-d6c5-4871-b271-c62e749e447e,51.2877800,6.0483300,1,0.0000000
5ae6238f-d6c5-4871-b271-c62e749e447e,51.2864800,6.0499000,2,181.4231301
5ae6238f-d6c5-4871-b271-c62e749e447e,51.2864800,6.0499000,3,181.4238277
5b16a923-2e47-434c-b602-7ad0c9a12049,52.5313900,6.0152800,1,0.0000000
5b16a923-2e47-434c-b602-7ad0c9a12049,52.5313900,6.0152800,2,0.0000000
5b16a923-2e47-434c-b602-7ad0c9a12049,52.5327300,6.0153800,3,149.2661063
5b16a923-2e47-434c-b602-7ad0c9a12049,52.5327300,6.0153800,4,149.2661063
5bc625e2-f1ab-4d57-848b-90049f44e583,52.3410400,4.6388700,1,0.0000000
5bc625e2-f1ab-4d57-848b-90049f44e583,52.3410400,4.6388700,2,0.0000000
5bc625e2-f1ab-4d57-848b-90049f44e583,52.3413600,4.6389300,3,35.8416675
5bc625e2-f1ab-4d57-848b-90049f44e583,52.3413600,4.6389300,4,35.8416675
5bf445f3-b400-44cd-b1a3-9664aa56b9c4,52.6993900,5.2903300,1,0.0000000
5bf445f3-b400-44cd-b1a3-9664aa56b9c4,52.7003100,5.3184100,2,1901.0197045
5bf445f3-b400-44cd-b1a3-9664aa56b9c4,52.8848800,5.3407300,3,22495.5186896
5bf445f3-b400-44cd-b1a3-9664aa56b9c4,52.8866300,5.3568800,4,23599.9504806
5bf445f3-b400-44cd-b1a3-9664aa56b9c4,52.8866300,5.3568800,5,23599.9504806
5bf445f3-b400-44cd-b1a3-9664aa56b9c4,52.8866300,5.3568800,6,23599.9504806
5d06bab6-22e4-432a-95fb-f8eb1f445b90,52.6799500,4.7502700,1,0.0000000
5d06bab6-22e4-432a-95fb-f8eb1f445b90,52.6799500,4.7502700,2,0.0000000
5d06bab6-22e4-432a-95fb-f8eb1f445b90,52.6799200,4.7502000,3,5.7929630
5d06bab6-22e4-432a-95fb-f8eb1f445b90,52.6799200,4.7502000,4,5.7929630
5d6966d7-def1-447e-a7ba-371c2f637a75,52.0960100,4.4844100,1,0.0000000
5d6966d7-def1-447e-a7ba-371c2f637a75,52.0960100,4.4844100,2,0.0000000
5d6966d7-def1-447e-a7ba-371c2f637a75,52.0958000,4.4845500,3,25.2595793
5d6966d7-def1-447e-a7ba-371c2f637a75,52.0958000,4.4845500,4,25.2595793
5d6cb7b0-feb6-42ed-bcf1-32ab1bb1d6c5,52.4797200,6.0761100,1,0.0000000
5d6cb7b0-feb6-42ed-bcf1-32ab1bb1d6c5,52.4797200,6.0816000,2,372.9993866
5d6cb7b0-feb6-42ed-bcf1-32ab1bb1d6c5,52.4797200,6.0816000,3,372.9993866
5d86ec62-689e-4106-a1b6-b3aff93b5c32,52.5145600,6.2938300,1,0.0000000
5d86ec62-689e-4106-a1b6-b3aff93b5c32,52.5143700,6.2946800,2,61.4560822
5d86ec62-689e-4106-a1b6-b3aff93b5c32,52.5143700,6.2946800,3,61.4567611
5de5ce53-db21-40f4-adc5-58665db34bb3,51.9772000,5.9063100,1,0.0000000
5de5ce53-db21-40f4-adc5-58665db34bb3,51.9775000,5.9025400,2,261.1885533
5de5ce53-db21-40f4-adc5-58665db34bb3,51.9775000,5.9025400,3,261.1885533
5e4f22c3-e628-4d8e-85cf-d92bd5560f7c,52.2094400,6.1913900,1,0.0000000
5e4f22c3-e628-4d8e-85cf-d92bd5560f7c,52.2095400,6.1910300,2,27.0066320
5e4f22c3-e628-4d8e-85cf-d92bd5560f7c,52.2082000,6.1889500,3,233.0364819
5e4f22c3-e628-4d8e-85cf-d92bd5560f7c,52.2082000,6.1889500,4,233.0364819
5e4f22c3-e628-4d8e-85cf-d92bd5560f7c,52.2082000,6.1889500,5,233.0371655
5f04f156-e98e-42f6-80e8-cae59e6a5a87,51.9991100,6.0355300,1,0.0000000
5f04f156-e98e-42f6-80e8-cae59e6a5a87,51.9984900,6.0364300,2,92.6273438
5f04f156-e98e-42f6-80e8-cae59e6a5a87,51.9984900,6.0364300,3,92.6273438
604401a3-e3bd-45a7-af7a-37e0cd2c7b90,53.1358600,4.8875900,1,0.0000000
604401a3-e3bd-45a7-af7a-37e0cd2c7b90,53.1358600,4.8875900,2,0.0000000
604401a3-e3bd-45a7-af7a-37e0cd2c7b90,53.1358900,4.8872500,3,22.9985554
604401a3-e3bd-45a7-af7a-37e0cd2c7b90,53.1358900,4.8872500,4,22.9985554
60e695aa-b4f1-4448-b0d0-77f272be0358,51.3336100,6.1163900,1,0.0000000
60e695aa-b4f1-4448-b0d0-77f272be0358,51.3339400,6.1180500,2,121.3766066
60e695aa-b4f1-4448-b0d0-77f272be0358,51.3339400,6.1180500,3,121.3773035
610fdd58-7b70-43c1-af5c-9c6ccc433fbc,52.3844100,4.9537500,1,0.0000000
610fdd58-7b70-43c1-af5c-9c6ccc433fbc,52.3844100,4.9537500,2,0.0000000
610fdd58-7b70-43c1-af5c-9c6ccc433fbc,52.3843900,4.9534300,3,21.9015908
610fdd58-7b70-43c1-af5c-9c6ccc433fbc,52.3843900,4.9534300,4,21.9015908
614ede23-b009-4de1-9d5b-21d47e2cf469,51.3723700,6.1673000,1,0.0000000
614ede23-b009-4de1-9d5b-21d47e2cf469,51.3339600,6.1181800,2,5474.5152180
614ede23-b009-4de1-9d5b-21d47e2cf469,51.3339600,6.1181800,3,5474.5152180
619fb1c4-b84f-47e8-9743-d1a9360c2c05,52.8941700,5.6893100,1,0.0000000
619fb1c4-b84f-47e8-9743-d1a9360c2c05,52.8946100,5.6894800,2,50.2839884
619fb1c4-b84f-47e8-9743-d1a9360c2c05,52.8946100,5.6894800,3,50.2839884
62865b94-37a6-451c-9aeb-29eb8ecf6a26,52.9715200,5.7905900,1,0.0000000
62865b94-37a6-451c-9aeb-29eb8ecf6a26,52.9715200,5.7905900,2,0.0000000
62865b94-37a6-451c-9aeb-29eb8ecf6a26,52.9716500,5.7908000,3,20.2073253
62865b94-37a6-451c-9aeb-29eb8ecf6a26,52.9716500,5.7908000,4,20.2073253
62da2e3d-492e-4dbb-ad0c-aff45cf0d752,51.9169100,4.4836300,1,0.0000000
62da2e3d-492e-4dbb-ad0c-aff45cf0d752,51.9169100,4.4836300,2,0.0000000
62da2e3d-492e-4dbb-ad0c-aff45cf0d752,51.9034700,4.4843100,3,1496.1422533
62da2e3d-492e-4dbb-ad0c-aff45cf0d752,51.9034700,4.4843100,4,1496.1422533
62da2e3d-492e-4dbb-ad0c-aff45cf0d752,51.9034700,4.4843100,5,1496.1422533
6302c0e6-6231-4fef-9632-eb9b00745c32,51.5937400,3.7134400,1,0.0000000
6302c0e6-6231-4fef-9632-eb9b00745c32,51.6231300,3.8747400,2,11642.7705617
6302c0e6-6231-4fef-9632-eb9b00745c32,51.6422100,3.9104700,3,14902.6262855
6302c0e6-6231-4fef-9632-eb9b00745c32,51.6422100,3.9104700,4,14902.6262855
6302c0e6-6231-4fef-9632-eb9b00745c32,51.6422100,3.9104700,5,14902.6262855
63668efe-a5c1-4ba4-87f9-7285b36d2107,52.2398800,4.5474000,1,0.0000000
63668efe-a5c1-4ba4-87f9-7285b36d2107,52.2398800,4.5474000,2,0.0000000
63668efe-a5c1-4ba4-87f9-7285b36d2107,52.2399100,4.5473100,3,6.9957342
63668efe-a5c1-4ba4-87f9-7285b36d2107,52.2399100,4.5473100,4,6.9957342
6370e7c5-19e3-45f8-b9ef-1e1b646036a1,53.3502400,6.4393800,1,0.0000000
6370e7c5-19e3-45f8-b9ef-1e1b646036a1,53.3502400,6.4393800,2,0.0000000
6370e7c5-19e3-45f8-b9ef-1e1b646036a1,53.3501200,6.4395500,3,17.5077027
6370e7c5-19e3-45f8-b9ef-1e1b646036a1,53.3501200,6.4395500,4,17.5077027
648ff991-579e-4830-8dc3-8c752179628e,50.9288000,5.7325000,1,0.0000000
648ff991-579e-4830-8dc3-8c752179628e,50.9291700,5.7313900,2,88.2276887
648ff991-579e-4830-8dc3-8c752179628e,50.9291700,5.7313900,3,88.2283918
64a36e81-3267-438c-a0ad-1bf667a4be4f,51.3945600,3.4763000,1,0.0000000
64a36e81-3267-438c-a0ad-1bf667a4be4f,51.3945900,3.4764900,2,13.6388164
64a36e81-3267-438c-a0ad-1bf667a4be4f,51.3945900,3.4764900,3,13.6388164
64ad5727-bbd8-4e24-9fa9-31ba02108919,51.8334500,4.6604000,1,0.0000000
64ad5727-bbd8-4e24-9fa9-31ba02108919,51.8358600,4.6605600,2,268.3734598
64ad5727-bbd8-4e24-9fa9-31ba02108919,51.8351700,4.6626300,3,430.4002985
64ad5727-bbd8-4e24-9fa9-31ba02108919,51.8351700,4.6626300,4,430.4002985
64ad5727-bbd8-4e24-9fa9-31ba02108919,51.8351700,4.6626300,5,430.4009878
64d05e62-7d00-4018-b88c-6716b5d90bbd,52.4633800,4.5834500,1,0.0000000
64d05e62-7d00-4018-b88c-6716b5d90bbd,52.4687700,4.5730600,2,926.4736902
64d05e62-7d00-4018-b88c-6716b5d90bbd,52.4687700,4.5730600,3,926.4743698
651bc650-5859-4c0b-b1e1-da58014029b6,51.5763900,6.0986100,1,0.0000000
651bc650-5859-4c0b-b1e1-da58014029b6,51.5763900,6.0986100,2,0.0000000
651bc650-5859-4c0b-b1e1-da58014029b6,51.5771600,6.0998700,3,122.3476896
651bc650-5859-4c0b-b1e1-da58014029b6,51.5771600,6.0998700,4,122.3476896
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4927400,4.7914300,1,0.0000000
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4927400,4.7914300,2,0.0000000
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4927400,4.7914300,3,0.0000000
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4909900,4.7927000,4,212.9847928
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4917100,4.7982900,5,601.0384435
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4858100,4.8106300,6,1665.7718037
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4777100,4.8121700,7,2573.1633318
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4738700,4.8175500,8,3135.4967069
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4710700,4.8126900,9,3589.5265708
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4671500,4.8171500,10,4120.6928800
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4624900,4.8120800,11,4743.2891031
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4555900,4.8122400,12,5511.1709249
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4525000,4.8175700,13,6010.6879418
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4506700,4.8207600,14,6308.1781878
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4489000,4.8209300,15,6505.4753283
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4471400,4.8199900,16,6711.4851783
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4404200,4.8241100,17,7510.0132032
65a59ab1-662a-4ce8-a46f-a07ec1adcc4b,52.4404200,4.8241100,18,7510.0132032
65afae31-839b-4e3c-b577-5cfc683776ce,52.4216200,4.9486200,1,0.0000000
65afae31-839b-4e3c-b577-5cfc683776ce,52.4216200,4.9486200,2,0.0000000
65afae31-839b-4e3c-b577-5cfc683776ce,52.4220300,4.9476800,3,78.5550484
65afae31-839b-4e3c-b577-5cfc683776ce,52.4220300,4.9476800,4,78.5550484
65bd6baf-8a72-427e-837b-299d912d2b9c,52.3969400,5.7355600,1,0.0000000
65bd6baf-8a72-427e-837b-299d912d2b9c,52.4120000,5.7383000,2,1686.1452743
65bd6baf-8a72-427e-837b-299d912d2b9c,52.4133100,5.7446500,3,2142.1558870
65bd6baf-8a72-427e-837b-299d912d2b9c,52.4145900,5.7451400,4,2288.4383798
65bd6baf-8a72-427e-837b-299d912d2b9c,52.4145900,5.7451400,5,2288.4383798
65bd6baf-8a72-427e-837b-299d912d2b9c,52.4145900,5.7451400,6,2288.4383798
65c77aad-d8f8-448e-a94b-1efa940e0223,52.6845300,6.2017600,1,0.0000000
65c77aad-d8f8-448e-a94b-1efa940e0223,52.6845300,6.2017600,2,0.0000000
65c77aad-d8f8-448e-a94b-1efa940e0223,52.6846600,6.2019800,3,20.7514073
65c77aad-d8f8-448e-a94b-1efa940e0223,52.6846600,6.2019800,4,20.7514073
65f5d792-d5ca-4422-a26b-fcf0ad8f538d,52.2080600,4.6488900,1,0.0000000
65f5d792-d5ca-4422-a26b-fcf0ad8f538d,52.2080600,4.6488900,2,0.0000000
65f5d792-d5ca-4422-a26b-fcf0ad8f538d,52.2079500,4.6479900,3,62.7290457
65f5d792-d5ca-4422-a26b-fcf0ad8f538d,52.2079500,4.6479900,4,62.7290457
66881ec5-fafe-4de3-8d01-c1d6a06bc7a1,53.1755700,4.8687800,1,0.0000000
66881ec5-fafe-4de3-8d01-c1d6a06bc7a1,53.1755700,4.8687800,2,0.0000000
66881ec5-fafe-4de3-8d01-c1d6a06bc7a1,53.2960200,5.0757600,3,19253.3504286
66881ec5-fafe-4de3-8d01-c1d6a06bc7a1,53.2960200,5.0757600,4,19253.3504286
66886443-ecbf-4190-828b-2e02748fee86,51.9673300,5.1784300,1,0.0000000
66886443-ecbf-4190-828b-2e02748fee86,51.9641700,5.1893300,2,827.5672337
66886443-ecbf-4190-828b-2e02748fee86,51.9607200,5.1932400,3,1296.1669865
66886443-ecbf-4190-828b-2e02748fee86,51.9607200,5.1932400,4,1296.1669865
6854bbee-32ac-48db-8e40-657c4c3b9a10,51.9095400,4.1754400,1,0.0000000
6854bbee-32ac-48db-8e40-657c4c3b9a10,51.9104000,4.1774800,2,169.8945273
6854bbee-32ac-48db-8e40-657c4c3b9a10,51.9104000,4.1774800,3,169.8952155
68aa75bd-9cce-492e-9043-e164050c92ab,51.8678900,6.0620900,1,0.0000000
68aa75bd-9cce-492e-9043-e164050c92ab,51.8678900,6.0620900,2,0.0000000
68aa75bd-9cce-492e-9043-e164050c92ab,51.8663900,6.0550000,3,516.0981777
68aa75bd-9cce-492e-9043-e164050c92ab,51.8663900,6.0550000,4,516.0988665
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4404200,4.8241100,1,0.0000000
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4471400,4.8199900,2,798.5277864
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4489000,4.8209300,3,1004.5376364
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4506700,4.8207600,4,1201.8347769
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4525000,4.8175700,5,1499.3250229
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4555900,4.8122500,6,1998.3491396
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4624900,4.8120800,7,2766.2408895
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4671500,4.8171500,8,3388.8371125
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4710700,4.8126900,9,3920.0034217
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4738700,4.8175500,10,4374.0332856
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4777100,4.8121700,11,4936.3666607
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4858100,4.8106300,12,5843.7581888
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4917100,4.7982900,13,6908.4915490
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4909900,4.7927000,14,7296.5451998
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4927400,4.7914300,15,7509.5299925
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4927400,4.7914300,16,7509.5299925
6bb4b1ec-86ca-4eea-a8b5-d7c085dc105e,52.4927400,4.7914300,17,7509.5299925
6c796c02-e817-4a12-bde2-23f7d01588bd,52.1895400,4.5215600,1,0.0000000
6c796c02-e817-4a12-bde2-23f7d01588bd,52.1895400,4.5215600,2,0.0000000
6c796c02-e817-4a12-bde2-23f7d01588bd,52.1951100,4.5313700,3,913.3199304
6c796c02-e817-4a12-bde2-23f7d01588bd,52.1951100,4.5313700,4,913.3199304
6c7edc8b-8d10-4318-8fc4-fb31cd8965ac,53.4688400,6.2026400,1,0.0000000
6c7edc8b-8d10-4318-8fc4-fb31cd8965ac,53.4467600,6.1942300,2,2520.0874450
6c7edc8b-8d10-4318-8fc4-fb31cd8965ac,53.4308100,5.7849900,3,29773.8032887
6c7edc8b-8d10-4318-8fc4-fb31cd8965ac,53.4367400,5.7764100,4,30646.0133871
6c7edc8b-8d10-4318-8fc4-fb31cd8965ac,53.4367400,5.7764100,5,30646.0133871
6c7edc8b-8d10-4318-8fc4-fb31cd8965ac,53.4367400,5.7764100,6,30646.0133871
6c8df1e7-3ea0-42ce-b321-959fa49a712c,53.2960200,5.0757600,1,0.0000000
6c8df1e7-3ea0-42ce-b321-959fa49a712c,53.1755700,4.8687800,2,19253.3504286
6c8df1e7-3ea0-42ce-b321-959fa49a712c,53.1755700,4.8687800,3,19253.3510973
6d1ba2d7-45ba-417f-a010-d6ce2e524f81,52.5755000,5.0166700,1,0.0000000
6d1ba2d7-45ba-417f-a010-d6ce2e524f81,52.5754400,5.0163400,2,23.3463824
6d1ba2d7-45ba-417f-a010-d6ce2e524f81,52.5754400,5.0163400,3,23.3470603
6dc0dfc3-5687-4b56-8b6a-c3e29e3254ff,52.4635600,4.9492400,1,0.0000000
6dc0dfc3-5687-4b56-8b6a-c3e29e3254ff,52.4635300,4.9486200,2,42.2705074
6dc0dfc3-5687-4b56-8b6a-c3e29e3254ff,52.4635300,4.9486200,3,42.2705074
6ebbfa2e-f75f-458c-81ac-806fab540509,52.0934700,5.0313300,1,0.0000000
6ebbfa2e-f75f-458c-81ac-806fab540509,52.0936000,5.0311300,2,19.9273113
6ebbfa2e-f75f-458c-81ac-806fab540509,52.0936000,5.0311300,3,19.9279967
6ef555af-a820-420b-87f1-25fe83da2dc5,52.0924700,4.8616300,1,0.0000000
6ef555af-a820-420b-87f1-25fe83da2dc5,52.0924700,4.8616300,2,0.0000000
6ef555af-a820-420b-87f1-25fe83da2dc5,52.0924700,4.8619100,3,19.1901972
6ef555af-a820-420b-87f1-25fe83da2dc5,52.0924700,4.8619100,4,19.1908826
6ef6aa5f-c407-43d4-a7ee-5aaee42d73c5,51.9775000,5.9025400,1,0.0000000
6ef6aa5f-c407-43d4-a7ee-5aaee42d73c5,51.9772000,5.9063100,2,261.1885533
6ef6aa5f-c407-43d4-a7ee-5aaee42d73c5,51.9772000,5.9063100,3,261.1885533
6f05f5da-5a38-4555-bb9d-1a1144608ed5,51.8821500,5.4443700,1,0.0000000
6f05f5da-5a38-4555-bb9d-1a1144608ed5,51.8844400,5.4405600,2,365.7118421
6f05f5da-5a38-4555-bb9d-1a1144608ed5,51.8844400,5.4405600,3,365.7118421
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.3313900,6.9316700,1,0.0000000
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.3278000,6.9364900,2,512.5990224
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.3241100,6.9447300,3,1198.2292861
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.3130300,7.0000100,4,5083.0997993
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.3142600,7.0055000,5,5473.7741773
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.3366300,7.0264300,6,8327.3774334
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.3357900,7.0024000,7,9930.8521757
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.4455400,6.8884300,8,24307.4235466
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.5435700,6.7387300,9,39063.5473621
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.5549900,6.7675600,10,41358.5516442
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.5634600,6.7584100,11,42479.3991937
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.5634600,6.7584100,12,42479.3991937
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.5634600,6.7584100,13,42479.3991937
6f097ccf-1b4c-45e0-8d37-707eea1f6c76,53.5634600,6.7584100,14,42479.3991937
6f9bec15-25b0-4880-9f51-c58152949bb3,52.1028500,4.2904200,1,0.0000000
6f9bec15-25b0-4880-9f51-c58152949bb3,52.1030400,4.2905900,2,24.1381783
6f9bec15-25b0-4880-9f51-c58152949bb3,52.1030400,4.2905900,3,24.1381783
704b1d83-72c2-47c8-98d3-24b842ddd0ba,52.3725700,6.0897600,1,0.0000000
704b1d83-72c2-47c8-98d3-24b842ddd0ba,52.3742400,6.0962500,2,479.4775892
704b1d83-72c2-47c8-98d3-24b842ddd0ba,52.3751400,6.0910700,3,846.1915593
704b1d83-72c2-47c8-98d3-24b842ddd0ba,52.3751400,6.0910700,4,846.1915593
704b1d83-72c2-47c8-98d3-24b842ddd0ba,52.3751400,6.0910700,5,846.1915593
705df0d7-9483-4247-98ec-847f2e60814d,51.6474600,4.3817600,1,0.0000000
705df0d7-9483-4247-98ec-847f2e60814d,51.6486600,4.3856200,2,298.6737269
705df0d7-9483-4247-98ec-847f2e60814d,51.6581800,4.3687800,3,1873.5319450
705df0d7-9483-4247-98ec-847f2e60814d,51.6819200,4.3729000,4,4530.2042215
705df0d7-9483-4247-98ec-847f2e60814d,51.6823000,4.3623400,5,5261.7925768
705df0d7-9483-4247-98ec-847f2e60814d,51.6809600,4.3705000,6,5845.5322480
705df0d7-9483-4247-98ec-847f2e60814d,51.6669100,4.3543600,7,7766.5275650
705df0d7-9483-4247-98ec-847f2e60814d,51.6627600,4.3358200,8,9129.8748305
705df0d7-9483-4247-98ec-847f2e60814d,51.6610000,4.3142600,9,10634.4993058
705df0d7-9483-4247-98ec-847f2e60814d,51.6379400,4.2520500,10,15646.6984953
705df0d7-9483-4247-98ec-847f2e60814d,51.6258000,4.2549200,11,17011.9388631
705df0d7-9483-4247-98ec-847f2e60814d,51.6361300,4.2539400,12,18163.2594812
705df0d7-9483-4247-98ec-847f2e60814d,51.6510500,4.3183100,13,22918.2574850
705df0d7-9483-4247-98ec-847f2e60814d,51.6599900,4.3674100,14,26458.7630096
705df0d7-9483-4247-98ec-847f2e60814d,51.6505100,4.3813100,15,27886.2893134
705df0d7-9483-4247-98ec-847f2e60814d,51.6474500,4.3817600,16,28228.1686909
705df0d7-9483-4247-98ec-847f2e60814d,51.6474500,4.3817600,17,28228.1686909
705df0d7-9483-4247-98ec-847f2e60814d,51.6474500,4.3817600,18,28228.1686909
705df0d7-9483-4247-98ec-847f2e60814d,51.6474500,4.3817600,19,28228.1686909
7160c7db-eafc-4ae9-9899-a33d74a6f283,53.0997900,5.8840300,1,0.0000000
7160c7db-eafc-4ae9-9899-a33d74a6f283,53.0997900,5.8840300,2,0.0000000
7160c7db-eafc-4ae9-9899-a33d74a6f283,53.0998400,5.8845900,3,37.9205609
7160c7db-eafc-4ae9-9899-a33d74a6f283,53.0998400,5.8845900,4,37.9212307
71e4790b-d1ea-4719-864a-ae8d3b519f8c,52.5754400,5.0163400,1,0.0000000
71e4790b-d1ea-4719-864a-ae8d3b519f8c,52.5754400,5.0163400,2,0.0000000
71e4790b-d1ea-4719-864a-ae8d3b519f8c,52.5755000,5.0166700,3,23.3470320
71e4790b-d1ea-4719-864a-ae8d3b519f8c,52.5755000,5.0166700,4,23.3477099
725db62b-816d-4e89-add9-1fe61ca249fb,51.4615900,3.8818600,1,0.0000000
725db62b-816d-4e89-add9-1fe61ca249fb,51.4615000,3.8821200,2,20.6586034
725db62b-816d-4e89-add9-1fe61ca249fb,51.4615000,3.8821200,3,20.6586034
7331f841-ac22-4b40-aec6-3e44589e5146,52.5707900,4.7461800,1,0.0000000
7331f841-ac22-4b40-aec6-3e44589e5146,52.5707900,4.7461800,2,0.0000000
7331f841-ac22-4b40-aec6-3e44589e5146,52.5706500,4.7470600,3,61.6654196
7331f841-ac22-4b40-aec6-3e44589e5146,52.5706500,4.7470600,4,61.6654196
735ceaa3-9caa-481b-b086-9fb5f2d7d2ce,53.1720800,5.9359000,1,0.0000000
735ceaa3-9caa-481b-b086-9fb5f2d7d2ce,53.1720800,5.9359000,2,0.0000000
735ceaa3-9caa-481b-b086-9fb5f2d7d2ce,53.1725000,5.9380600,3,151.8132063
735ceaa3-9caa-481b-b086-9fb5f2d7d2ce,53.1725000,5.9380600,4,151.8132063
739a37f2-4950-4059-9d99-4ef056cb0ae9,51.6425000,4.7463900,1,0.0000000
739a37f2-4950-4059-9d99-4ef056cb0ae9,51.6425000,4.7463900,2,0.0000000
739a37f2-4950-4059-9d99-4ef056cb0ae9,51.6425000,4.7463900,3,0.0000000
739a37f2-4950-4059-9d99-4ef056cb0ae9,51.6415100,4.7464600,4,110.2544725
739a37f2-4950-4059-9d99-4ef056cb0ae9,51.6408400,4.7454900,5,210.5833174
739a37f2-4950-4059-9d99-4ef056cb0ae9,51.6403800,4.7442800,6,308.7455263
739a37f2-4950-4059-9d99-4ef056cb0ae9,51.6403800,4.7442800,7,308.7455263
73a3642c-ef0a-47d5-add2-4c1e4ccef621,52.3646000,4.6373100,1,0.0000000
73a3642c-ef0a-47d5-add2-4c1e4ccef621,52.3645700,4.6363100,2,68.1997574
73a3642c-ef0a-47d5-add2-4c1e4ccef621,52.3645700,4.6363100,3,68.2004386
7413e699-ecfc-4b81-8f58-f90b984105e9,50.7772500,5.6968700,1,0.0000000
7413e699-ecfc-4b81-8f58-f90b984105e9,50.7769400,5.6994400,2,184.5222527
7413e699-ecfc-4b81-8f58-f90b984105e9,50.7769400,5.6994400,3,184.5229580
74df4f7d-9b3e-4195-9895-5aa29cfc56a3,51.9606800,4.9666400,1,0.0000000
74df4f7d-9b3e-4195-9895-5aa29cfc56a3,51.9580600,4.9655600,2,300.8230198
74df4f7d-9b3e-4195-9895-5aa29cfc56a3,51.9580600,4.9655600,3,300.8230198
7523224f-8969-4d4e-b947-35947e34c981,51.7813900,5.1144400,1,0.0000000
7523224f-8969-4d4e-b947-35947e34c981,51.7801900,5.1124200,2,193.0294482
7523224f-8969-4d4e-b947-35947e34c981,51.7801900,5.1124200,3,193.0301383
752e5d42-a99c-4633-949f-fb63bb235b15,52.2726100,4.8724300,1,0.0000000
752e5d42-a99c-4633-949f-fb63bb235b15,52.2729200,4.8724500,2,34.5215160
752e5d42-a99c-4633-949f-fb63bb235b15,52.2729200,4.8724500,3,34.5215160
75fd52d4-aad8-4f39-bc17-b97e9eaef469,53.4684300,6.1670200,1,0.0000000
75fd52d4-aad8-4f39-bc17-b97e9eaef469,53.4684300,6.1670200,2,0.0000000
